salary,season,team
5600000,2007-08,Phoenix Suns
6100000,2008-09,Phoenix Suns
6600000,2009-10,Phoenix Suns
7100000,2010-11,Toronto Raptors
7600000,2011-12,Toronto Raptors
1229255,2012-13,Washington Wizards
1448490,2014-15,Golden State Warriors
2500000,2015-16,Golden State Warriors
4000000,2016-17,Phoenix Suns
