salary,season,team
13488377,2007-08,Atlanta Hawks
14232567,2008-09,Atlanta Hawks
14976754,2009-10,Atlanta Hawks
16324500,2010-11,Atlanta Hawks
18038573,2011-12,Atlanta Hawks
19752645,2012-13,Brooklyn Nets
21466718,2013-14,Brooklyn Nets
23180790,2014-15,Brooklyn Nets
24894863,2015-16,Brooklyn Nets
414481,2015-16,Miami Heat
11000000,2016-17,Utah Jazz
