turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
77,2012-13,20,56,168,504,University of Rhode Island,426,1027,30,82,10,29
88,2013-14,21,78,184,541,University of Rhode Island,458,1139,36,128,13,32
