turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,19,15,95,270,Duke University,184,633,23,195,52,33
,2003-04,20,34,164,468,Duke University,280,963,36,314,111,37
,2004-05,21,31,191,513,Duke University,328,1109,42,369,122,33
,2005-06,22,39,237,677,Duke University,410,1198,60,384,137,36
