turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,2,29,74,University of Texas at Austin,48,,5,52,10,29
22,2007-08,19,6,38,99,University of Texas at Austin,68,,3,87,18,36
50,2008-09,20,13,130,354,University of Texas at Austin,211,,13,191,33,35
60,2009-10,21,17,140,355,University of Texas at Austin,214,648,12,199,63,34
