salary,season,team
770610,2007-08,Philadelphia 76ers
4500000,2008-09,Philadelphia 76ers
4972500,2009-10,Philadelphia 76ers
5000000,2010-11,Philadelphia 76ers
5176000,2011-12,Philadelphia 76ers
5000000,2012-13,Atlanta Hawks
5225000,2013-14,Atlanta Hawks
5450000,2014-15,Toronto Raptors
7000000,2015-16,Los Angeles Lakers
7000000,2016-17,Houston Rockets
