turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
101,1993-94,18,150,90,312,Stanford University,254,916,77,108,4,28
95,1994-95,19,184,146,464,Stanford University,321,912,78,109,1,28
105,1995-96,20,212,140,449,Stanford University,323,915,60,110,4,29
103,1996-97,21,234,139,489,Stanford University,341,960,83,111,4,30
