off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
73,73,.550,60,2013-14,22,PHI,171,461,372,1742,SF,174,regular,53,12,77
53,85,.518,66,2014-15,23,PHI,224,626,543,1776,SG,145,regular,57,26,71
54,99,.507,76,2015-16,24,PHI,270,758,680,2154,SG,218,regular,36,24,77
19,35,.465,11,2016-17,25,TOT,77,205,200,752,SG,93,regular,20,6,40
15,26,.497,9,2016-17,25,PHI,66,171,159,561,SG,69,regular,14,6,31
4,9,.341,2,2016-17,25,NOP,11,34,41,191,SG,24,regular,6,0,9
