turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,34,102,294,University of Memphis,238,759,23,144,46,30
,2003-04,19,30,126,364,University of Memphis,325,753,23,159,32,28
,2004-05,20,44,211,607,University of Memphis,519,1131,39,190,28,38
,2005-06,21,47,220,636,University of Memphis,505,1027,49,158,25,37
