salary,season,team
1167000,2009-10,Sacramento Kings
1254480,2010-11,Sacramento Kings
1341960,2011-12,Cleveland Cavaliers
2277306,2012-13,Cleveland Cavaliers
947907,2013-14,Houston Rockets
1063384,2014-15,Sacramento Kings
3000000,2015-16,Sacramento Kings
3000000,2016-17,New Orleans Pelicans
138414,2016-17,Minnesota Timberwolves
