turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,18,25,29,71,Villanova University,62,,27,132,19,33
,2006-07,19,24,99,287,Villanova University,193,,42,177,20,33
80,2007-08,20,37,142,364,Villanova University,261,,46,226,31,35
82,2008-09,21,47,244,612,Villanova University,465,,47,284,47,38
