off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
54,14,.495,15,2009-10,22,POR,106,243,214,707,PF,106,regular,24,22,63
96,43,.463,51,2010-11,23,TOT,218,482,472,1637,PF,181,regular,54,43,78
73,30,.433,33,2010-11,23,POR,126,284,291,1108,PF,116,regular,39,32,56
23,13,.511,18,2010-11,23,CHA,92,198,181,529,PF,65,regular,15,11,22
91,37,.516,29,2011-12,24,MEM,144,333,279,1124,PF,155,regular,42,34,64
142,67,.468,56,2012-13,25,MIN,314,695,671,2010,PF,266,regular,84,38,80
112,83,.464,42,2013-14,26,MIN,236,510,509,1635,PF,218,regular,62,58,81
70,50,.459,35,2014-15,27,NOP,155,340,339,1652,PF,186,regular,46,37,66
57,77,.518,41,2015-16,28,NOP,186,484,412,1971,SF,179,regular,42,33,80
56,37,.584,28,2016-17,29,NOP,174,435,359,1649,PF,221,regular,39,28,66
5,0,.600,3,2009-10,22,POR,9,23,15,42,PF,8,playoffs,5,0,5
6,0,.364,1,2011-12,24,MEM,4,8,11,49,PF,5,playoffs,1,2,7
4,2,.818,0,2014-15,27,NOP,9,21,11,75,PF,14,playoffs,3,4,4
