off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
45,64,.508,68,2016-17,20,BOS,192,515,423,1341,SF,175,regular,35,18,78
12,13,.514,13,2016-17,20,BOS,34,85,71,215,SF,24,playoffs,6,2,17
