salary,season,team
3248000,2007-08,Chicago Bulls
5585000,2008-09,New York Knicks
6031800,2009-10,New York Knicks
3500000,2010-11,Orlando Magic
3500000,2011-12,Orlando Magic
3500000,2012-13,Los Angeles Lakers
1500000,2013-14,Los Angeles Lakers
