turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,19,3,60,145,Washington State University,140,,5,116,13,28
,2006-07,20,3,46,134,Washington State University,93,,4,80,11,26
53,2007-08,21,11,135,365,Washington State University,225,,23,210,26,35
54,2008-09,22,20,153,420,Washington State University,264,,9,247,43,33
