salary,season,team
10500000,2007-08,San Antonio Spurs
11550000,2008-09,San Antonio Spurs
12600000,2009-10,San Antonio Spurs
13500000,2010-11,San Antonio Spurs
12500000,2011-12,San Antonio Spurs
12500000,2012-13,San Antonio Spurs
12500000,2013-14,San Antonio Spurs
12500000,2014-15,San Antonio Spurs
13437500,2015-16,San Antonio Spurs
14445313,2016-17,San Antonio Spurs
