turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,50,144,406,Texas A&M University,396,889,35,186,20,28
,2003-04,19,65,130,379,Texas A&M University,353,852,24,116,8,28
,2004-05,20,69,193,553,Texas A&M University,385,1052,36,185,22,31
