off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
0,0,,0,2015-16,21,HOU,0,0,0,6,PF,1,regular,1,0,3
94,76,.543,41,2016-17,22,HOU,203,504,429,1419,PF,190,regular,38,21,77
5,1,.375,0,2016-17,22,HOU,3,9,12,31,PF,5,playoffs,1,1,4
