off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
48,266,.521,105,2011-12,22,SAC,256,749,571,1656,PG,120,regular,53,8,65
29,316,.509,140,2012-13,23,SAC,366,1100,832,2122,PG,132,regular,67,3,79
47,454,.510,213,2013-14,24,SAC,496,1465,1096,2497,PG,163,regular,93,8,72
33,284,.501,143,2014-15,25,TOT,335,1101,797,1726,PG,120,regular,57,5,67
26,171,.505,89,2014-15,25,PHO,218,701,512,1181,PG,83,regular,45,5,46
7,113,.495,54,2014-15,25,BOS,117,400,285,545,PG,37,regular,12,0,21
46,509,.488,220,2015-16,26,BOS,591,1823,1382,2644,PG,197,regular,91,9,82
43,448,.546,210,2016-17,27,BOS,682,2199,1473,2569,PG,162,regular,70,13,76
1,28,.361,14,2014-15,25,BOS,18,70,54,119,PG,11,playoffs,3,0,4
2,30,.450,14,2015-16,26,BOS,47,145,119,220,PG,16,playoffs,4,5,6
5,100,.494,50,2016-17,27,BOS,111,349,261,521,PG,42,playoffs,13,2,15
