turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
44,2007-08,19,39,83,258,Pepperdine University,221,,52,86,9,32
63,2008-09,20,40,111,308,Pepperdine University,327,,28,113,18,32
48,2009-10,21,60,126,365,Pepperdine University,356,976,29,154,19,31
58,2010-11,22,62,167,482,Pepperdine University,462,1061,36,194,33,33
