turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
59,2014-15,20,54,135,407,Georgia Institute of Technology,313,926,39,165,4,30
73,2015-16,21,119,178,601,Georgia Institute of Technology,392,1167,31,122,16,36
