off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
42,203,.559,82,2009-10,22,DEN,201,542,390,1318,PG,82,regular,48,2,65
67,377,.553,137,2010-11,23,DEN,346,933,688,2103,PG,142,regular,80,4,80
54,401,.535,149,2011-12,24,DEN,374,999,767,2124,PG,173,regular,82,6,61
36,501,.505,182,2012-13,25,DEN,448,1216,971,2513,PG,162,regular,107,8,73
40,543,.475,200,2013-14,26,DEN,347,1090,806,2222,PG,175,regular,100,10,62
42,720,.474,185,2014-15,27,DEN,404,1143,926,2665,PG,192,regular,92,9,75
26,237,.444,95,2015-16,28,TOT,139,373,354,1411,PG,94,regular,53,7,66
20,180,.441,82,2015-16,28,HOU,111,309,287,1176,PG,69,regular,43,6,53
6,57,.455,13,2015-16,28,IND,28,64,67,235,PG,25,regular,10,1,13
44,334,.487,129,2016-17,29,SAC,237,681,522,1732,PG,135,regular,74,6,69
4,16,.486,8,2009-10,22,DEN,15,47,35,118,PG,4,playoffs,6,0,6
7,19,.548,6,2010-11,23,DEN,26,78,52,167,PG,10,playoffs,5,1,5
4,42,.555,8,2011-12,24,DEN,56,133,109,242,PG,14,playoffs,7,1,7
5,48,.459,13,2012-13,25,DEN,48,128,109,236,PG,15,playoffs,10,0,6
1,10,.333,6,2015-16,28,IND,6,16,18,74,PG,6,playoffs,3,0,7
