turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,19,6,32,78,Indiana University,61,,13,102,17,28
,2004-05,20,22,42,117,Indiana University,88,,21,110,18,29
,2006-07,22,39,54,147,Georgetown University,101,,14,75,17,36
54,2007-08,23,62,74,209,Georgetown University,140,,33,143,23,34
