salary,season,team
2480885,2007-08,Minnesota Timberwolves
11000000,2008-09,Minnesota Timberwolves
12000000,2009-10,Minnesota Timberwolves
13000000,2010-11,Utah Jazz
14000000,2011-12,Utah Jazz
15000000,2012-13,Utah Jazz
13500000,2013-14,Charlotte Bobcats
13666667,2014-15,Charlotte Hornets
13833333,2015-16,Charlotte Hornets
10230179,2016-17,Indiana Pacers
