turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
72,2010-11,18,53,209,578,University of North Carolina,497,1087,27,216,16,37
74,2011-12,19,43,229,648,University of North Carolina,521,1111,41,198,13,38
