turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
80,1995-96,18,61,143,404,University of Kansas,341,862,44,180,27,34
108,1996-97,19,77,215,587,University of Kansas,441,1013,61,243,28,36
,1997-98,20,98,287,777,University of Kansas,559,,42,253,43,38
