salary,season,team
16360094,2007-08,Boston Celtics
18077903,2008-09,Boston Celtics
19795712,2009-10,Boston Celtics
13876321,2010-11,Boston Celtics
15333334,2011-12,Boston Celtics
16790345,2012-13,Boston Celtics
15333334,2013-14,Brooklyn Nets
5305000,2014-15,Washington Wizards
3400000,2015-16,Los Angeles Clippers
3500000,2016-17,Los Angeles Clippers
