off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
27,200,.480,160,2015-16,19,PHO,367,1048,867,2108,SG,160,regular,44,20,76
46,268,.475,241,2016-17,20,PHO,606,1726,1431,2730,SG,203,regular,72,21,78
