salary,season,team
1280640,2007-08,New York Knicks
1369920,2008-09,Denver Nuggets
2112417,2009-10,Denver Nuggets
1675000,2010-11,New York Knicks
1675000,2011-12,New York Knicks
1675000,2012-13,New York Knicks
