turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,33,141,381,Iowa State University,317,,24,244,33,31
57,2007-08,20,39,114,335,Iowa State University,288,,24,107,11,27
81,2009-10,22,78,207,577,Syracuse University,412,1224,58,299,64,35
