turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
8,2014-15,21,2,16,44,University of Kentucky,42,162,4,30,12,8
37,2015-16,22,10,119,317,University of Kentucky,198,732,19,187,21,31
