turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
29,2010-11,19,30,47,148,University of New Mexico,129,595,6,65,6,34
53,2011-12,20,82,120,366,University of New Mexico,268,895,18,94,13,35
72,2012-13,21,101,144,438,University of New Mexico,341,1093,29,92,17,35
