turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,18,4,23,58,Syracuse University,41,,5,80,13,29
67,2007-08,20,26,186,445,Syracuse University,296,,36,284,47,35
59,2008-09,21,23,178,393,Syracuse University,267,,18,276,53,38
43,2009-10,22,20,153,336,Syracuse University,229,728,29,164,35,32
