turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,31,138,406,Louisiana State University,269,876,29,263,41,30
,2005-06,20,50,250,669,Louisiana State University,505,1144,47,350,41,36
,2006-07,21,66,178,512,Louisiana State University,368,1016,32,303,28,29
