turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,112,129,354,University of Kansas,270,,28,87,0,38
68,2007-08,20,105,116,315,University of Kansas,251,,39,74,3,34
115,2008-09,21,174,226,661,University of Kansas,521,,39,101,0,35
85,2009-10,22,161,185,558,University of Kansas,434,1187,39,75,2,36
