off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
28,13,.337,17,2007-08,28,LAL,32,82,95,278,C,49,regular,4,14,23
15,10,.375,10,2008-09,29,LAL,15,36,40,105,C,19,regular,1,6,18
0,0,.000,1,2007-08,28,LAL,0,0,1,3,C,0,playoffs,0,0,1
