turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
96,2011-12,17,97,77,229,University of Louisiana at Lafayette,172,726,37,114,9,32
113,2012-13,18,181,187,525,University of Louisiana at Lafayette,394,1171,80,184,21,33
127,2013-14,19,208,237,672,University of Louisiana at Lafayette,466,1258,80,210,21,35
