turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,19,11,103,292,George Washington University,176,716,29,164,27,29
,2003-04,20,12,125,348,George Washington University,203,636,25,161,30,30
,2004-05,21,24,141,379,George Washington University,247,730,26,197,46,30
,2005-06,22,18,101,289,George Washington University,179,583,10,154,38,23
