turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
84,2013-14,21,174,174,513,University of Utah,310,1202,82,224,43,33
68,2014-15,22,178,165,509,University of Utah,324,1165,73,173,34,35
