salary,season,team
15344000,2007-08,Los Angeles Clippers
13757844,2008-09,Philadelphia 76ers
14858471,2009-10,Philadelphia 76ers
15959099,2010-11,Philadelphia 76ers
17059727,2011-12,Philadelphia 76ers
16059854,2012-13,Philadelphia 76ers
2100500,2012-13,Dallas Mavericks
4000000,2013-14,Atlanta Hawks
2000000,2014-15,Atlanta Hawks
890693,2015-16,Philadelphia 76ers
1000000,2016-17,Philadelphia 76ers
