turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,20,11,89,223,Ohio State University,159,680,15,175,41,39
53,2007-08,21,31,158,366,Ohio State University,265,1009,22,240,56,37
