turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1997-98,19,0,1,7,Stanford University,4,,0,6,0,1
5,1998-99,20,2,9,29,Stanford University,18,89,1,23,3,7
50,1999-00,21,2,84,256,Stanford University,135,607,5,190,43,31
53,2000-01,22,51,168,493,Stanford University,271,895,28,265,43,34
