salary,season,team
2522913,2007-08,Toronto Raptors
3200000,2008-09,Toronto Raptors
3200000,2009-10,New Jersey Nets
3200000,2010-11,New Jersey Nets
8000000,2011-12,New Jersey Nets
12000000,2012-13,Brooklyn Nets
12000000,2013-14,Boston Celtics
4300000,2014-15,Washington Wizards
4600000,2015-16,Phoenix Suns
388025,2015-16,Atlanta Hawks
4000000,2016-17,Atlanta Hawks
