salary,season,team
5632200,2007-08,Charlotte Bobcats
6049400,2008-09,Charlotte Bobcats
6466600,2009-10,Charlotte Bobcats
6883800,2010-11,Oklahoma City Thunder
3750000,2011-12,Oklahoma City Thunder
1352181,2012-13,Chicago Bulls
1399507,2013-14,Chicago Bulls
1448490,2014-15,Chicago Bulls
352750,2015-16,Oklahoma City Thunder
