turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
96,2001-02,20,110,223,571,Marquette University,458,935,79,211,36,32
107,2002-03,21,145,251,710,Marquette University,501,1058,71,209,43,33
