off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
38,28,.430,35,2013-14,22,PHI,54,144,128,575,PF,71,regular,24,8,51
38,30,.431,29,2014-15,23,TOT,55,142,137,423,PF,45,regular,18,7,27
35,28,.441,25,2014-15,23,PHI,49,126,119,379,PF,38,regular,17,4,20
3,2,.361,4,2014-15,23,BRK,6,16,18,44,PF,7,regular,1,3,7
