salary,season,team
1266120,2009-10,New Orleans Hornets
1361040,2010-11,Indiana Pacers
1455960,2011-12,Indiana Pacers
2319344,2012-13,Dallas Mavericks
1900000,2013-14,Los Angeles Clippers
4797664,2014-15,Sacramento Kings
5013559,2015-16,Sacramento Kings
5229454,2016-17,Sacramento Kings
