turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
45,2008-09,18,74,20,53,University of North Carolina,57,,15,41,1,38
120,2009-10,19,220,107,315,University of North Carolina,264,1064,29,99,1,37
38,2010-11,20,82,33,93,University of North Carolina,86,479,23,49,0,21
86,2012-13,22,256,103,263,University of California, Los Angeles,231,1243,49,85,7,35
