salary,season,team
665000,2012-13,Toronto Raptors
788872,2013-14,Toronto Raptors
915243,2014-15,New York Knicks
981348,2015-16,Sacramento Kings
1914544,2016-17,Brooklyn Nets
1050961,2016-17,Dallas Mavericks
