off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
39,43,.471,26,2015-16,21,BRK,63,167,138,615,SF,115,regular,39,16,29
96,154,.447,116,2016-17,22,BRK,235,675,542,1761,SF,356,regular,82,44,78
