turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,1,46,124,Duke University,81,,17,76,3,31
33,2007-08,19,10,49,136,Duke University,97,,19,105,12,32
29,2008-09,20,17,72,196,Duke University,115,,17,133,10,37
61,2009-10,21,36,68,191,Duke University,155,1013,24,194,8,40
