turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
61,1999-00,19,50,97,273,Duke University,211,724,33,128,14,30
80,2000-01,20,103,184,493,Duke University,388,1137,53,222,15,39
61,2001-02,21,72,218,605,Duke University,451,1133,80,251,26,35
