turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,5,26,68,Kansas State University,65,139,4,27,0,6
81,2007-08,20,59,181,498,Kansas State University,389,846,27,196,17,31
