off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
30,44,.526,23,2007-08,22,TOT,69,192,136,546,SF,78,regular,31,11,35
5,8,.452,5,2007-08,22,ORL,14,36,31,115,SF,19,regular,5,3,11
25,36,.548,18,2007-08,22,LAL,55,156,105,431,SF,59,regular,26,8,24
111,145,.511,87,2008-09,23,LAL,274,729,596,1999,SF,241,regular,137,24,82
78,276,.462,161,2009-10,24,HOU,394,1072,999,2629,SF,325,regular,126,40,72
61,162,.451,118,2010-11,25,NOH,303,826,762,2600,SF,347,regular,120,31,75
41,135,.453,76,2011-12,26,NOH,168,444,403,1350,SF,174,regular,69,25,41
44,113,.501,84,2012-13,27,WAS,188,530,451,1471,SF,222,regular,72,20,56
99,191,.562,132,2013-14,28,WAS,389,1107,853,2723,SF,376,regular,126,20,77
77,209,.509,141,2014-15,29,HOU,366,1048,910,2930,SF,382,regular,152,17,82
67,188,.523,113,2015-16,30,HOU,357,1025,859,2859,SF,299,regular,160,26,81
54,175,.528,73,2016-17,31,HOU,326,936,798,2773,SF,404,regular,147,20,80
3,1,.625,1,2007-08,22,LAL,7,17,12,45,SF,8,playoffs,1,1,8
22,54,.605,38,2008-09,23,LAL,92,260,185,722,SF,75,playoffs,36,10,23
7,20,.453,7,2010-11,25,NOH,35,93,85,241,SF,32,playoffs,8,3,6
21,19,.597,14,2013-14,28,WAS,52,150,108,407,SF,77,playoffs,17,4,11
18,44,.528,23,2014-15,29,HOU,75,224,176,655,SF,91,playoffs,30,2,17
7,4,.294,12,2015-16,30,HOU,13,33,51,181,SF,14,playoffs,13,1,5
8,23,.541,9,2016-17,31,HOU,41,118,97,413,SF,48,playoffs,14,2,11
