turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
19,2012-13,18,10,90,195,University of North Carolina,176,380,17,115,19,36
40,2013-14,19,30,150,351,University of North Carolina,265,661,25,209,43,34
58,2014-15,20,35,207,492,University of North Carolina,366,940,26,295,42,38
70,2015-16,21,58,287,728,University of North Carolina,465,1121,43,416,59,40
