off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
94,441,.503,257,2007-08,29,LAL,775,2323,1690,3192,SG,423,regular,151,40,82
90,399,.502,210,2008-09,30,LAL,800,2201,1712,2960,SG,339,regular,120,37,82
78,365,.488,233,2009-10,31,LAL,716,1970,1569,2835,SG,313,regular,113,20,73
83,388,.487,243,2010-11,32,LAL,740,2078,1639,2779,SG,336,regular,99,12,82
66,264,.462,204,2011-12,33,LAL,574,1616,1336,2232,SG,247,regular,69,18,58
66,469,.504,287,2012-13,34,LAL,738,2133,1595,3013,SG,367,regular,106,25,78
2,38,.445,34,2013-14,35,LAL,31,83,73,177,SG,24,regular,7,1,6
26,197,.411,128,2014-15,36,LAL,266,782,713,1207,SG,173,regular,47,7,35
41,184,.417,129,2015-16,37,LAL,398,1161,1113,1863,SF,206,regular,62,13,66
18,117,.514,70,2007-08,29,LAL,222,633,463,863,SG,101,playoffs,35,8,21
19,126,.492,59,2008-09,30,LAL,242,695,530,940,SG,104,playoffs,38,21,23
26,126,.506,79,2009-10,31,LAL,234,671,511,923,SG,112,playoffs,31,16,23
8,33,.478,31,2010-11,32,LAL,83,228,186,354,SG,26,playoffs,16,3,10
16,52,.467,34,2011-12,33,LAL,132,360,301,476,SG,42,playoffs,16,2,12
