turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1997-98,18,161,137,373,University of California, Los Angeles,259,,77,129,12,32
89,1998-99,19,97,150,429,University of California, Los Angeles,312,828,68,97,10,27
