turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1998-99,18,8,16,42,Tulane University,46,205,10,47,13,25
,1999-00,19,13,33,87,Tulane University,68,350,15,98,8,31
,2000-01,20,73,153,394,Tulane University,300,1018,32,242,58,30
,2001-02,21,24,77,189,Tulane University,179,500,15,136,20,21
