turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
70,2007-08,19,86,177,531,University of South Florida,385,,47,143,8,31
82,2008-09,20,122,193,561,University of South Florida,461,,41,173,12,31
97,2009-10,21,120,222,705,University of South Florida,493,1224,56,201,19,33
