salary,season,team
3377160,2007-08,Memphis Grizzlies
3630480,2008-09,Memphis Grizzlies
3883800,2009-10,Memphis Grizzlies
4913007,2010-11,Memphis Grizzlies
6611571,2011-12,Memphis Grizzlies
7305786,2012-13,Memphis Grizzlies
8000001,2013-14,Memphis Grizzlies
8894216,2014-15,Memphis Grizzlies
9588426,2015-16,Memphis Grizzlies
26540100,2016-17,Memphis Grizzlies
