salary,season,team
19728000,2007-08,Indiana Pacers
21372000,2008-09,Miami Heat
23016000,2009-10,Miami Heat
5765000,2010-11,Boston Celtics
6226200,2011-12,Boston Celtics
1352181,2012-13,Phoenix Suns
2000000,2013-14,Golden State Warriors
