salary,season,team
1572221,2008-09,Memphis Grizzlies
1627779,2009-10,Memphis Grizzlies
1600000,2010-11,Memphis Grizzlies
1300000,2011-12,Memphis Grizzlies
1300000,2012-13,Phoenix Suns
200000,2013-14,Phoenix Suns
