turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,113,101,305,University of Virginia,262,866,48,88,2,29
,2005-06,20,121,168,512,University of Virginia,420,982,54,128,3,29
,2006-07,21,151,170,609,University of Virginia,425,1064,38,147,1,32
128,2007-08,22,202,203,653,University of Virginia,476,1122,60,127,1,33
