turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
89,2007-08,18,110,196,605,Arizona State University,372,,73,179,19,34
118,2008-09,19,148,221,704,Arizona State University,452,,59,195,11,35
